template_id,canonical_sql,count
1535,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name < num,1
1536,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name <= num,1
1537,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name = num,1
1538,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name > num,1
1539,"SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name IN (string, string)",1
1540,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name LIKE string,1
1541,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias1.col_name = string AND table_alias0.col_name = num AND table_alias0.col_name = boolean,1
1542,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND (table_alias0.col_name BETWEEN num AND num),1
1543,"SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND STRFTIME(string, table_alias0.col_name) = string",1
1544,"SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND SUBSTR(table_alias0.col_name, num, num) < num",1
1545,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.`date` = string,1
1546,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = boolean AND table_alias0.col_name = num,1
1547,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = num AND table_alias0.col_name = boolean,1
1548,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = num AND table_alias0.col_name LIKE string,1
1549,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name > num AND table_alias0.col_name < num,1
1550,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name >= string,1
1551,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name BETWEEN num AND num,1
1552,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name IS NOT NULL,1
1553,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name LIKE string,1
1554,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string AND date(table_alias0.col_name) BETWEEN string AND string,1
1555,"SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string AND strftime(string, table_alias0.col_name) = string",1
1556,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string AND table_alias0.col_name = string,1
1557,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string AND table_alias0.col_name > num,1
1558,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string OR table_alias1.col_name = string,1
1559,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string ORDER BY table_alias0.col_name DESC LIMIT num,1
1560,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name > num,1
1561,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name > num AND table_alias0.col_name = boolean,1
1562,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name > string AND table_alias0.col_name = string,1
1563,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name >= num AND table_alias0.col_name = boolean,1
1564,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name BETWEEN num AND num AND table_alias0.col_name = string,1
1565,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name BETWEEN num AND num AND table_alias0.col_name LIKE string,1
1566,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name LIKE string,1
1567,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name LIKE string AND table_alias0.col_name > string,1
1568,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.table_name = string,1
1569,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name INNER JOIN table_name AS table_alias2 ON table_alias0.col_name = table_alias2.col_name WHERE table_alias2.col_name = string AND table_alias1.col_name = string,1
1570,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias0.col_name WHERE table_alias1.col_name = string AND table_alias2.col_name = string,1
1571,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias0.col_name WHERE table_alias1.col_name = string AND table_alias2.col_name = string AND table_alias0.col_name > num,1
1572,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = boolean AND table_alias1.col_name = string,1
1573,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias0.col_name = boolean AND table_alias1.col_name = string,1
1574,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias1.col_name = num AND table_alias1.col_name > num,1
1575,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = num,1
1576,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name > num AND table_alias1.col_name = string,1
1577,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = boolean AND table_alias0.col_name = string,1
1578,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 USING (col_name) WHERE table_alias0.col_name = string,1
1579,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name ON table_alias0.col_name = table_name.col_name INNER JOIN table_name AS table_alias1 ON table_name.col_name = table_alias1.col_name WHERE table_alias0.col_name < num AND table_alias1.col_name LIKE string,1
1580,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name ON table_alias0.col_name = table_name.col_name INNER JOIN table_name AS table_alias1 ON table_name.col_name = table_alias1.col_name WHERE table_alias0.col_name = num AND table_alias1.col_name LIKE string,1
1581,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name ON table_alias0.col_name = table_name.col_name INNER JOIN table_name AS table_alias1 ON table_name.col_name = table_alias1.col_name WHERE table_alias1.col_name LIKE string AND table_alias0.col_name < num,1
1582,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 LEFT JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name,1
1583,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 LEFT JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = num,1
1584,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 WHERE table_alias0.col_name = num,1
1585,SELECT COUNT(table_alias0.col_name) FROM table_name table_alias0 WHERE table_alias0.col_name = string,1
1586,"SELECT COUNT(table_alias0.col_name), AVG(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string",1
1587,"SELECT COUNT(table_alias0.col_name), AVG(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.string = string AND table_alias0.col_name = string",1
1588,"SELECT COUNT(table_alias0.col_name), table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = string",1
1589,"SELECT COUNT(table_alias0.col_name), table_alias1.`col_name col_name` FROM `col_name col_name` AS table_alias0 INNER JOIN `col_name col_name` AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name LIKE string AND table_alias0.col_name LIKE string GROUP BY table_alias1.`col_name col_name` ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num",1
1590,"SELECT COUNT(table_alias0.col_name), table_alias1.`col_name col_name` FROM `col_name col_name` AS table_alias0 INNER JOIN `col_name col_name` AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name LIKE string GROUP BY table_alias1.`col_name col_name` ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num",1
1591,"SELECT COUNT(table_alias0.col_name), table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias1.col_name = num",1
